workerid,proliferate.condition,button_rt,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
3019,foobar,,,,,,,,0.0-3.0-1.51,,[],,,,,784081,,106,spr-buttons,feedback,[],
3019,foobar,6010,True,C,,,,wPKShK8DJjFJDPPC2,0.0-3.0-0.52,10,[],C,,,"[{'role': 'speaker', 'text': 'Man asking what is happening with arms outstretched', 'playerId': '7873fQ46q5WbGoifc'}]",790091,,107,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.52,,[],,,,,791011,,108,spr-buttons,feedback,[],
3019,foobar,12048,True,D,,,,K3MLgpK29uppByXck,0.0-3.0-0.53,5,[],D,,,"[{'role': 'speaker', 'text': 'this is a more basic shape with a diamond at the top, a point coming out to the left and another point coming out at the base to the left', 'playerId': 'juW4jvRxSzBrxXbQ8'}]",803059,,109,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.53,,[],,,,,803966,,110,spr-buttons,feedback,[],
3019,foobar,3708,False,F,,,,dBAksjEwZCAZRyqJk,0.0-3.0-0.54,8,[],A,,,"[{'role': 'speaker', 'text': 'looks like a depressed person feet facing left', 'playerId': 'g2sowCsDmoh28sbgq'}]",807675,,111,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.54,,[],,,,,808588,,112,spr-buttons,feedback,[],
3019,foobar,21478,True,K,,,,vb35TJcSHPpKxAzJo,0.0-3.0-0.55,3,[],K,,,"[{'role': 'speaker', 'text': ""This one is really tricky to describe but it's tall and looks like two diamonds are stacked on top of each other for the top Then it looks like arms are maybe out to the right side like they are serving something or waiting to hold something"", 'playerId': 'LPLHcHnNBPidsJsYK'}, {'role': 'speaker', 'text': 'The bottom is pretty solid with no discernable legs', 'playerId': 'LPLHcHnNBPidsJsYK'}]",830066,,113,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.55,,[],,,,,830975,,114,spr-buttons,feedback,[],
3019,foobar,8185,False,G,,,,rshQ6tYBS22PNQeTe,0.0-3.0-0.56,7,[],I,,,"[{'role': 'speaker', 'text': 'yoga pose - one leg behind, facing rightwards, arm up in air, smaller leg foot in front on right side', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'speaker', 'text': 'head thrown back', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'listener', 'text': 'like a shoe', 'playerId': '4h6mj5Yg8BuRPDncp'}, {'role': 'speaker', 'text': 'yeah kind like a boot I guess', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'listener', 'text': 'head thrown back to the left', 'playerId': '4h6mj5Yg8BuRPDncp'}, {'role': 'listener', 'text': 'yep call that the boot', 'playerId': '4h6mj5Yg8BuRPDncp'}]",839161,,115,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.56,,[],,,,,840071,,116,spr-buttons,feedback,[],
3019,foobar,12679,False,H,,,,QeHxf8rJXN8MCSKYR,0.0-3.0-0.57,6,[],B,,,"[{'role': 'speaker', 'text': 'kneeler with feet not on show', 'playerId': 'NxLjuiDi5cuFnLeTt'}, {'role': 'listener', 'text': 'blob', 'playerId': 'ayGjv5rqNZ8Ruuo4P'}]",852751,,117,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.57,,[],,,,,853655,,118,spr-buttons,feedback,[],
3019,foobar,27517,False,J,,,,57QkWqXASdPMDFRmA,0.0-3.0-0.58,6,[],B,,,"[{'role': 'speaker', 'text': 'Diamond head, flat back, feet facing to the right, arm facing right', 'playerId': '4G9hab5MLzr3hzwbK'}, {'role': 'speaker', 'text': 'Standing', 'playerId': '4G9hab5MLzr3hzwbK'}, {'role': 'listener', 'text': 'the one with the bite taken out', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'listener', 'text': 'very square shape', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}, {'role': 'speaker', 'text': 'Very square shape but cut outs on the right side where feet and arm would be', 'playerId': '4G9hab5MLzr3hzwbK'}, {'role': 'listener', 'text': 'triangle arm pointing right', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}]",881173,,119,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.58,,[],,,,,882080,,120,spr-buttons,feedback,[],
3019,foobar,22721,False,I,,,,iHNnNCnSAx2TYjDhf,0.0-3.0-0.59,6,[],B,,,"[{'role': 'speaker', 'text': 'This is like someone in a chicken outfit', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'speaker', 'text': 'or doing woga', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'listener', 'text': ""does it look like he's doing a karate kick to the right"", 'playerId': 'fj5hYTYAfRdgfohsG'}, {'role': 'speaker', 'text': 'diamond head, then the chicken beak facing left', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'listener', 'text': 'Does it have two triangles going left', 'playerId': 'ghuYrBDccmDDZc3QK'}, {'role': 'speaker', 'text': 'looks like a tail or someone standing on one leg with the other leg up behind them', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'listener', 'text': 'looks like a dinosaur :)', 'playerId': 'SLXXsJaRnhy9QdfeY'}, {'role': 'speaker', 'text': 'yes 2 triangles going left', 'playerId': '2ub9Fg5YrCita2F2y'}]",904802,,121,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.59,,[],,,,,905706,,122,spr-buttons,feedback,[],
3019,foobar,17711,True,G,,,,3NRHD2hCEgJ74Q4b2,0.0-3.0-0.60,9,[],G,,,"[{'role': 'speaker', 'text': ""X' shaped with a square head on the left side, 2 triangles on the right side one at the top and the other and the bottom"", 'playerId': 'FPvYQcmkbsKdx9sqz'}]",923418,,123,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.60,,[],,,,,924326,,124,spr-buttons,feedback,[],
3019,foobar,3914,True,I,,,,vb35TJcSHPpKxAzJo,0.0-3.0-0.61,7,[],I,,,"[{'role': 'speaker', 'text': 'the ice skater', 'playerId': 'z8enMeDQgujo5sq5j'}]",928242,,125,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.61,,[],,,,,929145,,126,spr-buttons,feedback,[],
3019,foobar,10152,True,H,,,,MR4xnrE8c4oCHmZX2,0.0-3.0-0.62,11,[],H,,,"[{'role': 'speaker', 'text': 'swaddled baby', 'playerId': 'QpXS5v3i8j6KhSQrr'}]",939299,,127,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.62,,[],,,,,940204,,128,spr-buttons,feedback,[],
3019,foobar,9730,False,E,,,,2gkxKTcPdQews5qTX,0.0-3.0-0.63,6,[],B,,,"[{'role': 'speaker', 'text': 'two triangles coming out of top of head', 'playerId': '4LNfkAGRJtsqNhst3'}]",949934,,129,spr-buttons,selection,[],
3019,foobar,,,,,,,,0.0-3.0-1.63,,[],,,,,950843,,130,spr-buttons,feedback,[],
3019,foobar,,,,,,,,0.0-4.0,"{'other': 'Interesting. I would like to see the answers that I missed.', 'errors': 'None at all.', 'length': 'The length was fine.', 'interface': 'The interface was easy to view and navigate.', 'understand': 'Everything was clear.'}",63837,,,,,1014690,,131,survey-text,,,
3019,foobar,,,,,,,,0.0-5.0,0,2787,,"<h2>Many thanks for participating!</h2><p>We are generally interested in how people form conventions, such as shared 'nicknames' for images. Here, we are studying when these shared 'nicknames' are understandable to people who were not part of the group that created the nickname.</p><h1>Press continue to be redirected to Prolific. </h1>",,,1017479,,132,html-button-response,,,
3017,foobar,,,,[],[],[],,0.0-0.0,,,,,True,,759,False,0,preload,,,
3017,foobar,,,,,,,,0.0-1.0,0,2017,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",,,2776,,1,html-button-response,,,
3017,foobar,,,,,,,,0.0-2.0,0,15050,,"<h3>Please read these instructions carefully!</h3> </br><div id=""intro""> <p>In this task, you will see a <b>transcript of a conversation</b> some previous participants had where a <b>speaker identified one of the images to some listeners</b>.</p></br><center><img width=""600px"" src=""assets/demo.png"" /></center></br><p>Your goal is to <b>read the transcript</b> and <b>figure out which image</b> is being described! </p><p>You will <b>click the image</b> you think is being described, and then you will <b>find out if you were right</b>.<p><p>You will see <b>64 trials</b>. The image choices will stay the same, but the transcripts will come from different groups of people. Some of the transcripts may be much shorter or longer than others. Some of the descriptions may be hard to understand -- just take a guess if you are not sure.</p><p>You will get a bonus of <b>5 cents</b> for each image you get right! </p><p> <b>Note:</b> These descriptions came from real people and may contain inappropriate or offensive language. If you find a description inappropriate, please let us know via Prolific message or in the exit survey, so we can filter it out in the future.</p>",,,17827,,2,html-button-response,,,
3017,foobar,23966,False,I,,,,K7iDK8xmfJbE9RZZE,0.0-3.0-0.0,2,[],J,,,"[{'role': 'speaker', 'text': 'Standing with one leg hands facing left', 'playerId': 'T6LMYkwKmKsFsFzre'}, {'role': 'listener', 'text': 'is one leg pointing backwards', 'playerId': 'LPvai2ptChL92dKEQ'}, {'role': 'listener', 'text': 'at an angle or straight', 'playerId': 'q3QkkAc5WnzHzSJSe'}, {'role': 'speaker', 'text': 'straight', 'playerId': 'T6LMYkwKmKsFsFzre'}]",41793,,3,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.0,,[],,,,,42697,,4,spr-buttons,feedback,[],
3017,foobar,5828,True,C,,,,2gkxKTcPdQews5qTX,0.0-3.0-0.1,1,[],C,,,"[{'role': 'speaker', 'text': 'no legs hands waving in air', 'playerId': 'yN5pFmHQdR2zzStyt'}]",48527,,5,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.1,,[],,,,,49430,,6,spr-buttons,feedback,[],
3017,foobar,9746,True,I,,,,oJFB5dkDNtRxZNzec,0.0-3.0-0.2,9,[],I,,,"[{'role': 'speaker', 'text': 'person with leg behind them standing', 'playerId': 'q7PZmgpyPo6hEuEnt'}]",59178,,7,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.2,,[],,,,,60084,,8,spr-buttons,feedback,[],
3017,foobar,3160,True,E,,,,f69G9D9Q2uiv2MCJn,0.0-3.0-0.3,10,[],E,,,"[{'role': 'speaker', 'text': 'bunny', 'playerId': 'KhyGCb79wtn4KpfMc'}]",63245,,9,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.3,,[],,,,,64151,,10,spr-buttons,feedback,[],
3017,foobar,5343,False,D,,,,sijMDqp4oocvXG8Sv,0.0-3.0-0.4,2,[],J,,,"[{'role': 'speaker', 'text': 'looks like a priest in a full length robe with toe peeping out to left', 'playerId': 'KaSEuARC4mQrELeZP'}, {'role': 'speaker', 'text': 'head straight', 'playerId': 'KaSEuARC4mQrELeZP'}]",69494,,11,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.4,,[],,,,,70397,,12,spr-buttons,feedback,[],
3017,foobar,13114,True,F,,,,4eigY5GthWZfxug8D,0.0-3.0-0.5,5,[],F,,,"[{'role': 'speaker', 'text': 'sad man with poncho', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'speaker', 'text': 'feet pointing left', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'listener', 'text': 'knees up', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'sad boi', 'playerId': 'W2FcmbCnXZFmMLy9v'}]",83511,,13,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.5,,[],,,,,84416,,14,spr-buttons,feedback,[],
3017,foobar,4144,False,D,,,,CNET4E5tvYW37ZevE,0.0-3.0-0.6,1,[],C,,,"[{'role': 'speaker', 'text': 'robe man with book', 'playerId': 'dxXnuyKwFTw4bdKd5'}]",88561,,15,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.6,,[],,,,,89465,,16,spr-buttons,feedback,[],
3017,foobar,6561,False,J,,,,QeHxf8rJXN8MCSKYR,0.0-3.0-0.7,1,[],C,,,"[{'role': 'speaker', 'text': 'scarecrow', 'playerId': 'NxLjuiDi5cuFnLeTt'}]",96027,,17,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.7,,[],,,,,96929,,18,spr-buttons,feedback,[],
3017,foobar,13165,False,C,,,,TNRYprBpNcgCrb2HF,0.0-3.0-0.8,11,[],D,,,"[{'role': 'speaker', 'text': 'The next target image looks like someone standing up but only showing the top half of the body with their arms outstretched and facing to the left when facing the image', 'playerId': 'ZBAXeNd9hoDrFHWhf'}]",110095,,19,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.8,,[],,,,,111000,,20,spr-buttons,feedback,[],
3017,foobar,3627,True,F,,,,gjooqsuf2CPN5AWxi,0.0-3.0-0.9,5,[],F,,,"[{'role': 'speaker', 'text': 'sitting down knees up to chest', 'playerId': 'SzYY9C53Ne7cMaPHC'}]",114628,,21,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.9,,[],,,,,115530,,22,spr-buttons,feedback,[],
3017,foobar,7980,False,C,,,,Ho7KBcTdiQgiorfmE,0.0-3.0-0.10,9,[],I,,,"[{'role': 'speaker', 'text': 'Goalkeeper!', 'playerId': 'oockd8Hdym34fgHF7'}]",123511,,23,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.10,,[],,,,,124415,,24,spr-buttons,feedback,[],
3017,foobar,7928,True,G,,,,rshQ6tYBS22PNQeTe,0.0-3.0-0.11,4,[],G,,,"[{'role': 'speaker', 'text': 'yoga pose - one leg behind, facing rightwards, arm up in air, smaller leg foot in front on right side', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'speaker', 'text': 'head thrown back', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'listener', 'text': 'like a shoe', 'playerId': '4h6mj5Yg8BuRPDncp'}, {'role': 'speaker', 'text': 'yeah kind like a boot I guess', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'listener', 'text': 'head thrown back to the left', 'playerId': '4h6mj5Yg8BuRPDncp'}, {'role': 'listener', 'text': 'yep call that the boot', 'playerId': '4h6mj5Yg8BuRPDncp'}]",132345,,25,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.11,,[],,,,,133250,,26,spr-buttons,feedback,[],
3017,foobar,2011,True,E,,,,t3d4LuHZFazCzHhYq,0.0-3.0-0.12,10,[],E,,,"[{'role': 'speaker', 'text': 'Rabbit', 'playerId': 'MEzLvjsPcEa2JLSwn'}]",135262,,27,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.12,,[],,,,,136167,,28,spr-buttons,feedback,[],
3017,foobar,10560,True,D,,,,g6tPwYeFzT3Cer5qC,0.0-3.0-0.13,11,[],D,,,"[{'role': 'speaker', 'text': ""The person is standing up with a diamond head facing to the left and it looks like it's holding something"", 'playerId': 'SyzxCSX67Gx4LQRg7'}]",146728,,29,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.13,,[],,,,,147633,,30,spr-buttons,feedback,[],
3017,foobar,20194,False,H,,,,sijMDqp4oocvXG8Sv,0.0-3.0-0.14,6,[],A,,,"[{'role': 'speaker', 'text': 'block foot to right', 'playerId': 'KpkQvEaJQStx557HY'}, {'role': 'speaker', 'text': 'body straight', 'playerId': 'KpkQvEaJQStx557HY'}, {'role': 'speaker', 'text': 'head straight', 'playerId': 'KpkQvEaJQStx557HY'}, {'role': 'speaker', 'text': 'no arms', 'playerId': 'KpkQvEaJQStx557HY'}]",167828,,31,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.14,,[],,,,,168734,,32,spr-buttons,feedback,[],
3017,foobar,6293,True,C,,,,xXhypRAC7tRGakzHn,0.0-3.0-0.15,1,[],C,,,"[{'role': 'speaker', 'text': 'Like a who cares Both hands above shoulders Inverted type', 'playerId': 'LK6nCiq4mWKCExxjc'}]",175028,,33,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.15,,[],,,,,175930,,34,spr-buttons,feedback,[],
3017,foobar,5931,False,B,,,,hqPW2hTEhEE5ANa9u,0.0-3.0-0.16,9,[],I,,,"[{'role': 'speaker', 'text': 'two triangles facing out from body, diamond (head) is above triangle which is not fully connected to body', 'playerId': 'vKzSKrkQii668Ft98'}, {'role': 'speaker', 'text': 'small triangle on left side on the floor', 'playerId': 'vKzSKrkQii668Ft98'}]",181861,,35,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.16,,[],,,,,182764,,36,spr-buttons,feedback,[],
3017,foobar,11664,False,J,,,,8vDbP6xD36MAFSAFC,0.0-3.0-0.17,9,[],I,,,"[{'role': 'speaker', 'text': ""square head on an almost complete rectangle except for the 'missing bits on the right hand side) - described as if eaten out of image"", 'playerId': 'JPJgMw5EzQBQ6gw9a'}, {'role': 'speaker', 'text': 'flat shoulder', 'playerId': 'JPJgMw5EzQBQ6gw9a'}, {'role': 'speaker', 'text': 'shoulders', 'playerId': 'JPJgMw5EzQBQ6gw9a'}]",194429,,37,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.17,,[],,,,,195335,,38,spr-buttons,feedback,[],
3017,foobar,6410,True,K,,,,znKKpRy5yMqbmRwJs,0.0-3.0-0.18,8,[],K,,,"[{'role': 'speaker', 'text': 'Praying woman facing right, totally kneeling, toes sticking up on the left', 'playerId': 'BvaPCcwnMZiHzHzcz'}]",201746,,39,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.18,,[],,,,,202652,,40,spr-buttons,feedback,[],
3017,foobar,7642,False,H,,,,FDXJ7stbQxKCkcKzv,0.0-3.0-0.19,4,[],G,,,"[{'role': 'speaker', 'text': 'Standing figure', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'speaker', 'text': 'No legs, just purely block like', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'speaker', 'text': 'Diamond head leaning towards the right', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'speaker', 'text': 'No arms either', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'listener', 'text': 'with 2 triangle like ears at the top', 'playerId': 'mywQnZtzE6E5yzwkE'}, {'role': 'speaker', 'text': 'No ears', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'listener', 'text': 'Does it have a small triangle stub on the bottom, pointing to the right', 'playerId': 'SFa7XF9tfzsrWHsR9'}, {'role': 'listener', 'text': ""does the end of the torso look like it's pointing to the right"", 'playerId': '4FA96Kd5aWNgngrju'}, {'role': 'speaker', 'text': 'Has a triangle point out of the right side', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'speaker', 'text': ""Were it's foot would be"", 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'listener', 'text': 'back curved', 'playerId': 'mywQnZtzE6E5yzwkE'}]",210296,,41,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.19,,[],,,,,211200,,42,spr-buttons,feedback,[],
3017,foobar,8845,False,J,,,,sijMDqp4oocvXG8Sv,0.0-3.0-0.20,6,[],A,,,"[{'role': 'speaker', 'text': 'squarish one', 'playerId': 'FQQrSsuYhM8jdKhTz'}]",220046,,43,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.20,,[],,,,,220951,,44,spr-buttons,feedback,[],
3017,foobar,5627,False,F,,,,omQAFChFFHAuAbPT3,0.0-3.0-0.21,4,[],G,,,"[{'role': 'speaker', 'text': 'Facing to the right, in sitting position', 'playerId': 'faazMWGBB5FbpcYAT'}, {'role': 'speaker', 'text': 'can see foot extended to the left, sorry character facing LEFT', 'playerId': 'faazMWGBB5FbpcYAT'}]",226579,,45,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.21,,[],,,,,227485,,46,spr-buttons,feedback,[],
3017,foobar,149376,True,A,,,,oHLkd73zMwDSpso8k,0.0-3.0-0.22,6,[],A,,,"[{'role': 'speaker', 'text': 'two feet, one on ground and one kicking, both pointed left, head pointed right', 'playerId': 'MJnDMAZWWBXN6pmrK'}]",376840,,47,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.22,,[],,,,,377743,,48,spr-buttons,feedback,[],
3017,foobar,6263,False,L,,,,HQFFuFvRujP3TicZT,0.0-3.0-0.23,8,[],K,,,"[{'role': 'speaker', 'text': 'shape is bent at the knees with a v shape on the right side', 'playerId': 'voQ3MHuBEzvoDt2pu'}, {'role': 'speaker', 'text': 'the shape looks like its crouching', 'playerId': 'voQ3MHuBEzvoDt2pu'}]",384007,,49,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.23,,[],,,,,384910,,50,spr-buttons,feedback,[],
3017,foobar,14598,False,H,,,,yf4vLYMpH9j84z98K,0.0-3.0-0.24,4,[],G,,,"[{'role': 'speaker', 'text': 'Looks like it is facing forward with one triangle at the bottom right', 'playerId': 'fRQb9DJBabAZCcAjY'}]",399509,,51,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.24,,[],,,,,400414,,52,spr-buttons,feedback,[],
3017,foobar,5076,True,C,,,,FDXJ7stbQxKCkcKzv,0.0-3.0-0.25,1,[],C,,,"[{'role': 'speaker', 'text': 'Figure almost looks shot dead', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'speaker', 'text': 'Diamond head', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'listener', 'text': 'both arms raised', 'playerId': 'mywQnZtzE6E5yzwkE'}, {'role': 'listener', 'text': 'two arms up', 'playerId': 'Gebor7AaNSy3bp4Ch'}, {'role': 'speaker', 'text': 'Two arms raised up', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'listener', 'text': 'leaning left', 'playerId': 'SFa7XF9tfzsrWHsR9'}, {'role': 'speaker', 'text': 'No legs', 'playerId': 'qs9igjQTnJt7wfpyq'}]",405491,,53,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.25,,[],,,,,406395,,54,spr-buttons,feedback,[],
3017,foobar,4544,True,L,,,,yYtSpzsEi4mnTuPrj,0.0-3.0-0.26,3,[],L,,,"[{'role': 'speaker', 'text': 'squats', 'playerId': 'hY28gtQhhvyFvpihB'}]",410940,,55,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.26,,[],,,,,411843,,56,spr-buttons,feedback,[],
3017,foobar,8081,True,J,,,,Z2WAkYpWiXwuGcdME,0.0-3.0-0.27,2,[],J,,,"[{'role': 'speaker', 'text': 'rectangle', 'playerId': 'R3cRgh4HmEtRsmQyp'}]",419924,,57,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.27,,[],,,,,420826,,58,spr-buttons,feedback,[],
3017,foobar,18314,False,L,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.28,2,[],J,,,"[{'role': 'speaker', 'text': 'Legs in a zig zag', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Head slightly to the right of shoulders', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Flat back on left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Not left', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Clear', 'playerId': 'XgpZ3ySCe7xA9xome'}]",439140,,59,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.28,,[],,,,,440044,,60,spr-buttons,feedback,[],
3017,foobar,4979,False,K,,,,6ZtMrReWRYFFydpHK,0.0-3.0-0.29,4,[],G,,,"[{'role': 'speaker', 'text': 'Someone kneeling bowl to the right', 'playerId': 'D3HFDGENYCiG9LDJf'}]",445024,,61,spr-buttons,selection,[],
3017,foobar,,,,,,,,0.0-3.0-1.29,,[],,,,,445926,,62,spr-buttons,feedback,[],
3017,foobar,2664,True,I,,,,byWRCj2bTz2Guefog,0.0-3.0-0.30,9,[],I,,,"[{'role': 'speaker', 'text': 'this looks like a ballet dancer with a leg stretched back, but the leg is a triangle and the head is a square', 'playerId': 'AXLc5WsF9dMwS482A'}, {'role': 'speaker', 'text': 'the chest is two triangles on the left', 'playerId': 'AXLc5WsF9dMwS482A'}]",448591,,63,spr-buttons,selection,[],
